year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2019,tmax_c,12154500,33300,365,0,18.2523344239178,-10.2499999999999,19.95,36.85
2019,tmin_c,12154500,33300,365,0,6.75967438133748,-21.3666666666667,7.47258064516134,24.75
2019,rmax_pct,12154500,33300,365,0,88.170292296,41.15,92.7,100
2019,rmin_pct,12154500,33300,365,0,46.1437527936134,9.6,45.92,84.9571428571429
2019,pr,12154500,33300,365,0,3.24785266810832,0,0,39.8
2019,sph,12154500,33300,365,0,0.0075446211622331,0.000848333333333333,0.00641,0.01861
2019,srad,12154500,33300,365,0,189.612715224486,33.2285714285714,188.9,353
2019,vs,12154500,33300,365,0,4.11341603331686,1.3,3.8,9.6
2019,pet,12154500,33300,365,0,3.24548056723665,0.2,3.04,7.91818181818182
2019,etr,12154500,33300,365,0,4.28130463759115,0.25,4.1,10.9625
2019,erc,12154500,33300,365,0,24.06468422737,0.171428571428571,22,82
2019,tmean_c,12154500,33300,365,0,12.5060044026276,-15.494445945946,13.65,30.062687361067
2019,temp_range_c,12154500,33300,365,0,11.4926600425803,2.75294117647059,11.5466666666666,21.3190486322188
2019,rhmean_pct,12154500,33300,365,0,67.1570225448067,26.3444423076923,69.45,92.0063666666666
