year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2022,tmax_c,12154500,33300,365,0,18.7044609188677,-10.35,20.6127906976745,38.167649159664
2022,tmin_c,12154500,33300,365,0,6.54664770599728,-21.8375,7.4264705882353,25.05
2022,rmax_pct,12154500,33300,365,0,84.8059439439949,36.8,88.517902930403,100
2022,rmin_pct,12154500,33300,365,0,42.0086446431599,7.6433328358209,41.8,82.925
2022,pr,12154500,33300,365,0,2.71911320369233,0,0,38.08
2022,sph,12154500,33300,365,0,0.0071254503383803,0.00080375,0.00602666666666667,0.0179988888888889
2022,srad,12154500,33300,365,0,191.161568247493,33.4571428571429,189.9,352.083337209302
2022,vs,12154500,33300,365,0,4.18646380304923,1.28,3.8304347826087,9.7
2022,pet,12154500,33300,365,0,3.45990394644243,0.2,3.29393939393939,9
2022,etr,12154500,33300,365,0,4.66726067539486,0.293333333333333,4.45217391304348,12.7727272727273
2022,erc,12154500,33300,365,0,29.6057892252097,2.33333333333333,27,86.0322580645161
2022,tmean_c,12154500,33300,365,0,12.6255543124325,-15.6214285714285,13.95,30.85
2022,temp_range_c,12154500,33300,365,0,12.1578132128704,2.98888888888894,12.0764705882353,23.12
2022,rhmean_pct,12154500,33300,365,0,63.4072942935774,23.1392857142857,65.7326086956522,90.9
