year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2013,tmax_c,12154500,33300,365,0,18.8617956920148,-7.33095535714287,20.6394978715171,39.05
2013,tmin_c,12154500,33300,365,0,6.21280560970653,-17.93,6.75,23.85
2013,rmax_pct,12154500,33300,365,0,85.9742161337842,37.5874934210526,89.8742956349206,100
2013,rmin_pct,12154500,33300,365,0,40.486793046576,7.37857142857143,40.7571428571429,73.3
2013,pr,12154500,33300,365,0,2.75781619228826,0,0,37.65
2013,sph,12154500,33300,365,0,0.00693285973021235,0.00094,0.00583714285714286,0.01735
2013,srad,12154500,33300,365,0,185.899806989076,32.06,183.8,351.7
2013,vs,12154500,33300,365,0,4.14538203512229,1.3,3.875,9.375
2013,pet,12154500,33300,365,0,3.4382386486165,0.3,3.2,8.9
2013,etr,12154500,33300,365,0,4.67313136410731,0.433333333333333,4.4,12.63125
2013,erc,12154500,33300,365,0,29.1442518390148,3,26.5555555555556,85.3333333333333
2013,tmean_c,12154500,33300,365,0,12.5373006508607,-12.2928571428571,13.75,30.7555555555556
2013,temp_range_c,12154500,33300,365,0,12.6489900823083,4.69999999999999,12.5521739130434,21.8571428571429
2013,rhmean_pct,12154500,33300,365,0,63.23050459018,23.0375,65.625,86.1166666666667
