year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2011,tmax_c,12154500,33300,365,0,19.630617955579,-6.76249999999999,20.6466666666668,41.05
2011,tmin_c,12154500,33300,365,0,6.6228806369378,-18.4166666666666,6.93693064182187,25.0423076923077
2011,rmax_pct,12154500,33300,365,0,86.5621935943698,36.3285714285714,90.69,100
2011,rmin_pct,12154500,33300,365,0,40.055524269994,5.94671484184915,40.275,73.26
2011,pr,12154500,33300,365,0,2.92504302430105,0,0,37.7
2011,sph,12154500,33300,365,0,0.00705415707055095,0.00104,0.0059225,0.01804
2011,srad,12154500,33300,365,0,190.030208963751,32.5,187.5,353.058333333333
2011,vs,12154500,33300,365,0,4.16470398110853,1.3,3.85,9.5
2011,pet,12154500,33300,365,0,3.61150315863525,0.325,3.3,9.822224137931
2011,etr,12154500,33300,365,0,4.92894096887351,0.5,4.5625,14.2240515058926
2011,erc,12154500,33300,365,0,28.5262402240288,1,25,88
2011,tmean_c,12154500,33300,365,0,13.1267492962584,-12.214062900641,13.76,32.625
2011,temp_range_c,12154500,33300,365,0,13.0077373186412,4.80000000000001,12.9,22.4
2011,rhmean_pct,12154500,33300,365,0,63.3088589321819,21.6,65.7833333333333,86.15
