date,rows,zips,missing_values,min,p01,median,mean,p99,max
2022-04-29,33300,33300,0,3.76258247764701,4.452342646804,7.13622732183923,7.0585036124852,10.4993848079902,15.8737603875344
2022-07-25,33300,33300,0,3.95509786511442,5.03871636244864,9.11964719127782,9.0216708034181,13.0398055584103,20.7388063407602
2022-11-10,33300,33300,0,4.92191777590013,5.79099137951201,7.95781152511702,8.08908565667546,13.7308916512828,21.149248835978
