organ,pollutant,model,exposure_window,exposure_form,exposure_value,reference_value,hazard_ratio,conf_low,conf_high,n_intervals,n_registrations,adverse_events,concordance
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,0.9161123589689294,1.6830244894287092,0.9876743754699655,0.7666046563682394,1.272495104036263,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,0.9452376761129023,1.6830244894287092,0.9895954969402637,0.7691363556007189,1.2732452970573533,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,0.9743629932568754,1.6830244894287092,0.9914428056357645,0.7715130681740855,1.274066347538678,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.0034883104008483,1.6830244894287092,0.9932109106473324,0.773733625875119,1.274945123282156,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.0326136275448212,1.6830244894287092,0.9948944039164768,0.7757975290741296,1.2758675270925517,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.0617389446887942,1.6830244894287092,0.9964878645187383,0.7777048929356494,1.2768185890985249,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.0908642618327673,1.6830244894287092,0.997985863230961,0.7794563840059208,1.2777825721179554,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.1199895789767402,1.6830244894287092,0.9993829673812418,0.7810531483006012,1.2787430889496194,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.1491148961207132,1.6830244894287092,1.0006737459796486,0.7824967321080889,1.2796832303634758,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.178240213264686,1.6830244894287092,1.0018527751270963,0.7837889967541518,1.2805857025123482,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.207365530408659,1.6830244894287092,1.0029146436989973,0.7849320285456473,1.2814329724951372,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.236490847552632,1.6830244894287092,1.003853959299519,0.7859280450321909,1.282207420858795,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.2656161646966049,1.6830244894287092,1.0046653544814421,0.7867792986042269,1.2828914999237357,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.2947414818405778,1.6830244894287092,1.0053434932257528,0.787487978295422,1.2834678969438114,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.323866798984551,1.6830244894287092,1.005883077674208,0.7880561104887539,1.2839197012555565,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.3529921161285239,1.6830244894287092,1.0062788551071788,0.7884854590512905,1.2842305747200162,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.3821174332724968,1.6830244894287092,1.0065256251581343,0.7887774252542386,1.284384924902526,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.4112427504164697,1.6830244894287092,1.0066182472551348,0.7889329476833523,1.284368080560494,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.4403680675604429,1.6830244894287092,1.0065516482787202,0.7889524022203941,1.284166469106695,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.4694933847044158,1.6830244894287092,1.006320830424543,0.7888355020884404,1.2837677957765203,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.4986187018483887,1.6830244894287092,1.0059208792580685,0.7885811979114052,1.2831612242433998,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.5277440189923617,1.6830244894287092,1.0053493493728778,0.7881893213180484,1.2823407865946235,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.5568693361363346,1.6830244894287092,1.0046176744993387,0.7876688955260275,1.2813209683015974,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.5859946532803075,1.6830244894287092,1.0037422924151898,0.7870317905816104,1.280124388416847,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.6151199704242805,1.6830244894287092,1.002739657853307,0.786289347237065,1.2787745693934913,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.6442452875682534,1.6830244894287092,1.0016262139856889,0.7854526155769713,1.2772954760693516,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.6733706047122263,1.6830244894287092,1.0004183731254792,0.784532568078919,1.275711120237844,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.7024959218561992,1.6830244894287092,0.9991325000982233,0.7835402816686632,1.274045222827056,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.7316212390001724,1.6830244894287092,0.9977848982804609,0.7824870883311464,1.2723209342148598,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.7607465561441453,1.6830244894287092,0.9963917982968451,0.7813846940241771,1.2705606128528828,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.7898718732881183,1.6830244894287092,0.9949693493612451,0.780245265838837,1.2687856620367124,421374,216497,41324,0.7941231836969846
LI,PM2.5,single_pollutant_pm25_cumulative_spline,cumulative,spline,1.8189971904320914,1.6830244894287092,0.9935336132427839,0.7790814875652491,1.267016424338526,421374,216497,41324,0.7941231836969846
