step_file,step_dir,organ,pollutant,model,exposure_window,exposure_form,exposure_value,reference_value,hazard_ratio,conf_low,conf_high,n_intervals,n_registrations,adverse_events,concordance
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.5364688720607351,1.6397531866304795,0.9904422251699384,0.8168888068116569,1.20086821268657,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.5623512938887725,1.6397531866304795,0.9922236354466626,0.8190913170715267,1.2019511405137018,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.5882337157168096,1.6397531866304795,0.9944488824952477,0.8216176735604941,1.2036359631974662,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.614116137544847,1.6397531866304795,0.9970676399506644,0.8244133056131006,1.2058804386926552,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.6399985593728843,1.6397531866304795,1.0000295332784113,0.8274229036605542,1.2086432016865052,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.6658809812009214,1.6397531866304795,1.0032839480797922,0.830591372381897,1.2118819361053526,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.6917634030289586,1.6397531866304795,1.0067798645171593,0.8338647011885022,1.215551748566049,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.717645824856996,1.6397531866304795,1.0104657178825027,0.8371907327563928,1.2196037618023965,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.7435282466850333,1.6397531866304795,1.014289285556202,0.8405198048958198,1.2239839546929243,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.7694106685130704,1.6397531866304795,1.0181976007879294,0.8438052392958544,1.2286322790735829,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.7952930903411075,1.6397531866304795,1.0221368938782822,0.8470036528092542,1.2334820828245283,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.8211755121691449,1.6397531866304795,1.026052561446831,0.8500750724924502,1.2384598642150548,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.8470579339971824,1.6397531866304795,1.0298958807392349,0.8529879937761515,1.2434940853833378,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.8729403558252191,1.6397531866304795,1.0336541118137026,0.8557410696729729,1.2485562055326922,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.8988227776532565,1.6397531866304795,1.0373268316475384,0.8583423902096818,1.2536337106606796,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.9247051994812936,1.6397531866304795,1.040913656846936,0.8607995651414955,1.2587149028500708,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.9505876213093312,1.6397531866304795,1.0444142337501556,0.8631196751722807,1.2637889310566328,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,1.9764700431373683,1.6397531866304795,1.047828238354397,0.8653092417643355,1.2688458230888755,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.002352464965406,1.6397531866304795,1.0511553762263628,0.8673742065479464,1.273876507542317,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.0282348867934425,1.6397531866304795,1.054395382396767,0.8693199190575227,1.278872826962176,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.05411730862148,1.6397531866304795,1.057548021239065,0.8711511315703658,1.2838275434603217,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.0799997304495172,1.6397531866304795,1.060613086332693,0.8728719999117193,1.2887343379257568,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.1058821522775544,1.6397531866304795,1.0635904003110896,0.8744860892014547,1.2935878038573403,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.131764574105592,1.6397531866304795,1.066479814694829,0.8759963836429288,1.298383436723333,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.157646995933629,1.6397531866304795,1.0692812097101505,0.8774052995839127,1.3031176196239225,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.183529417761666,1.6397531866304795,1.071994494093209,0.8787147012067812,1.307787605906606,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.209411839589704,1.6397531866304795,1.0746196048803802,0.8799259183255179,1.3123914992648935,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.235294261417741,1.6397531866304795,1.0771565071849387,0.8810397658777513,1.3169282317409603,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.261176683245778,1.6397531866304795,1.0796051939604514,0.8820565647990051,1.3213975399547964,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.2870591050738156,1.6397531866304795,1.08196568575124,0.8829761640527432,1.325799939796817,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.3129415269018523,1.6397531866304795,1.0842380304302488,0.8837979636636603,1.3301366997476394,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.33882394872989,1.6397531866304795,1.0864223029246824,0.8845209386622801,1.3344098129290607,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.364706370557927,1.6397531866304795,1.0885186049297702,0.8851436638982186,1.3386219679413534,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.390588792385964,1.6397531866304795,1.0905270646110243,0.885664339716268,1.342776518506013,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.4164712142140017,1.6397531866304795,1.0924478362953585,0.8860808185158842,1.3468774519070763,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.442353636042039,1.6397531866304795,1.094281100151442,0.8863906322303368,1.3509293562090368,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.468236057870076,1.6397531866304795,1.0960270618596577,0.8865910207681408,1.3549373862233918,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.4941184796981135,1.6397531866304795,1.0976859522720537,0.8866789614565133,1.3589072281991883,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.52000090152615,1.6397531866304795,1.0992580270626553,0.886651199515533,1.3628450632243378,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.545883323354188,1.6397531866304795,1.1007435663685343,0.8865042795734226,1.3667575293429464,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.571765745182225,1.6397531866304795,1.102142874422,0.8862345782078689,1.3706516824197668,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.597648167010262,1.6397531866304795,1.103456279174322,0.8858383374678851,1.3745349558134043,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.6235305888382996,1.6397531866304795,1.104684131911344,0.885311699295126,1.3784151189556504,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.6494130106663367,1.6397531866304795,1.1058268068613877,0.8846507407250963,1.3823002349729023,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.675295432494374,1.6397531866304795,1.106884700795838,0.8838515097080487,1.38619861752637,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.7011778543224114,1.6397531866304795,1.1078582326227775,0.8829100613486232,1.3901187870883682,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.7270602761504485,1.6397531866304795,1.1087478429740685,0.8818224943236163,1.3940694269117904,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.7529426979784857,1.6397531866304795,1.1095539937862569,0.880584987200732,1.398059338986207,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.7788251198065232,1.6397531866304795,1.1102771678756902,0.8791938343493573,1.4020974003057334,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.80470754163456,1.6397531866304795,1.1109178685082075,0.8776454811088177,1.406192519799233,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.8305899634625975,1.6397531866304795,1.1114766189638094,0.875936557861832,1.4103535962910307,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.856472385290634,1.6397531866304795,1.111953962096651,0.8740639126522379,1.4145894778685146,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.882354807118672,1.6397531866304795,1.1123504598907543,0.8720246419869148,1.4189089230321774,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.9082372289467093,1.6397531866304795,1.112666693011792,0.8698161194735302,1.4233205639913096,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.9341196507747465,1.6397531866304795,1.1129032603553175,0.8674360219672246,1.4278328724470395,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.9600020726027836,1.6397531866304795,1.1130607785917994,0.864882352931215,1.4324541281719436,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,PM2.5,combined_pollutants_cumulative_spline,cumulative,spline,2.9858844944308207,1.6397531866304795,1.11313988170882,0.8621534627569448,1.4371923906545196,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,2.9487232985950658,3.80022746504807,0.9213357037624028,0.6799275790427391,1.2484557255678026,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,2.976561063173844,3.80022746504807,0.9215544526515,0.6850957944770307,1.2396260728035733,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.0043988277526226,3.80022746504807,0.921878019984876,0.6900532064955563,1.2315848629227526,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.0322365923314014,3.80022746504807,0.922311629029886,0.6947975428684213,1.224326064153709,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.06007435691018,3.80022746504807,0.9228605508862274,0.6993293126748168,1.217840552292211,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.087912121488958,3.80022746504807,0.9235301108303589,0.7036520051481325,1.212116016681827,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.1157498860677366,3.80022746504807,0.9243256949911068,0.7077722206648132,1.2071369368216682,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.143587650646515,3.80022746504807,0.9252527573664424,0.7116997215743406,1.2028846423045585,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.1714254152252934,3.80022746504807,0.9263168271926334,0.7154473944176697,1.1993374649699264,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.1992631798040723,3.80022746504807,0.9275235166782482,0.7190311199228149,1.1964709873524446,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.2271009443828507,3.80022746504807,0.9288785291165794,0.7224695524974392,1.1942583862132217,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.254938708961629,3.80022746504807,0.9303876673915268,0.7257838161299689,1.1926708647899036,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.2827764735404075,3.80022746504807,0.9320568428932656,0.7289971280403614,1.1916781630119997,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.310614238119186,3.80022746504807,0.9338920848616314,0.7321343645500668,1.1912491318491618,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.3384520026979647,3.80022746504807,0.9358995501766334,0.7352215851587107,1.1913523564895667,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.366289767276743,3.80022746504807,0.9380855336172468,0.7382855306199181,1.1919568132982898,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.3941275318555215,3.80022746504807,0.9404564786114225,0.7413531090655815,1.1930325473066248,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.4219652964343,3.80022746504807,0.9430189885021104,0.7444508812493571,1.1945513600348252,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.4498030610130783,3.80022746504807,0.9457798383560788,0.7476045522369605,1.1964875012656826,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.477640825591857,3.80022746504807,0.9487459873445604,0.7508384728018319,1.198818362548095,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.505478590170635,3.80022746504807,0.9519245917269256,0.7541751498681717,1.2015251742156563,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.533316354749414,3.80022746504807,0.9553230184710212,0.7576347618932885,1.2045937112757867,125985,72946,9705,0.7571797823880883
hr_combined_pollutants_cumulative_spline_curve.csv,timevarying_steps_curve_hr,HR,Ozone,combined_pollutants_cumulative_spline,cumulative,spline,3.5611541193281924,3.80022746504807,0.9589488595464756,0.7612346724433819,1.2080150162811736,125985,72946,9705,0.7571797823880883
