organ,model,n,adverse_events,concordance,term,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1222,0.16867604413870468,0.16049992151949297,0.1407402098973699,-12.645819581666185,1.1798773267571359e-36,0.12801330888245635,0.22225507734048897
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1223,0.3037205628959709,1.0466063232524039,0.974675005352203,-1.2226097876283484,0.22147711455950145,0.04496031314635229,2.0517245959913755
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1224,0.23359631717301357,0.060235688543044126,0.056926672313835025,-25.54445455132316,6.327694372758208e-144,0.20893438552314741,0.26116926259009565
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1225,0.47959606871316557,0.3805427143425892,0.5341018103278554,-1.3757883584462334,0.16888716669222387,0.16836326114549083,1.366167342923814
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1226,0.359683563942464,0.1624480506524674,0.16379811228619254,-6.2426276398808405,4.302803919109377e-10,0.2609128008258769,0.4958448407316382
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1227,0.24089218168626847,0.12325145242988775,0.13912269090712168,-10.231298828461382,1.4358063203936295e-24,0.1834008126580371,0.3164055947002218
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1228,0.641611256855284,0.37666069343403735,0.3502761531021891,-1.266922323085841,0.20518306586668436,0.32293593395113945,1.274757503405312
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1230,0.008405582056770344,11.647835795984758,0.7487302039459244,-6.382618516098734,1.740852002686491e-10,0.001937525768142076,0.03646599744624331
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1231,0.4490511133364156,0.23697166595296756,0.22672970030037695,-3.5311587255332673,4.1374338783500424e-4,0.2879407335328095,0.7003069691273731
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1232,6.8950331181696e-4,111.73939303738375,1.1345679653834253,-6.416133082928205,1.3977926632748648e-10,7.46088512975635e-5,0.006372096724964342
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1233,0.5030839456779929,0.7950201102147029,0.5370562148244373,-1.2791924082205721,0.20082930860812426,0.17558902995405604,1.441396745942279
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1234,0.3010757529825155,0.2283582127224956,0.20247147016353714,-5.928703801524649,3.0533528476710938e-9,0.20245651337227438,0.44773372574736037
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1235,0.4075540475288645,1.2615674164195885,1.6893495874413196,-0.531317928388559,0.5951984836510285,0.01486648286850089,11.172804161305246
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1236,0.15348061143574657,0.08077221061976883,0.07515683889824153,-24.936932650068417,2.9597646587933367e-137,0.1324585215818406,0.17783905335328812
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1237,0.5266339494190322,0.3129528307132467,0.2754964057564594,-2.327614994302257,0.01993255653176937,0.30690635881549694,0.9036740644641333
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1238,0.16456147072339566,1.126800239902618,1.3307026279202157,-1.3560288065183081,0.17509000276762174,0.012123612020758245,2.2336971523238605
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1241,0.256224785790044,0.3192659881334287,0.3226831420369493,-4.219929624125798,2.4437859371810533e-5,0.1361296570017569,0.4822692005483173
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1301,2.1816033218643165,0.6945075163446566,0.43200736705851883,1.8056638259037596,0.07097086635995978,0.9355143394527892,5.087461360296556
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1302,2.0462543151243975,1.4273458436180866,1.0407691021208145,0.6879633119759475,0.4914758852268527,0.2661064139166982,15.734895903245544
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1303,0.9073771052187032,1.2626546619120733,0.4649968589832239,-0.2090275264924549,0.8344267501969378,0.36473863886655833,2.257323802143964
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1305,4.520284502747835e-21,11786914323.695173,19647859838226874e4,-2.384265380740493e-19,1,0,Inf
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1310,0.36003769333064806,0.8412358526655853,0.5122778567083892,-1.9941259141682846,0.046138295897164054,0.13191563380892266,0.9826518425148628
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1311,6.587526002993227e-14,2696654.6133667515,12595380121670.063,-2.409694121776863e-12,0.9999999999980773,0,Inf
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1313,0.29235464665615785,0.750474422589374,0.4343914310668992,-2.8310587695330613,0.004639419561283765,0.12478297752136006,0.6849591275926729
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1316,0.22154450888163893,1.0712925014455132,0.7098284799641174,-2.1232337236275036,0.03373427133379846,0.055112979795891096,0.8905700544114994
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1318,0.12917795421624723,1.2314887735766822,0.5439393005502321,-3.7624866104067936,1.6823231772867704e-4,0.04448221760528581,0.37513740892072706
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1319,0.0032187004738767865,26.233969240371422,1.1480120708196038,-4.998882613081088,5.766349234930151e-7,3.392273952359006e-4,0.030540082805901408
