organ,organ_label,exposure,exposure_label,exposure_window,exposure_data_end_year,endpoint,n,people,centers,adverse_events,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
KI,Kidney,pm25,PM2.5 waitlist-period mean per 5 ug/m3,observed_waitlist_period_mean,2023,death_or_deterioration_delist_cause_specific,718993,582892,285,123903,1.4538350841701728,1.4206709155332766,1.4877734377849912,1.092452797102838e-221,0.7320094388165396,age + sex + race + listing_year + no_dialysis_time + dialysis_duration_years + diabetes + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
