zip_id,zip
7000,87012
7001,85015
7002,97016
7003,97017
7004,89018
7005,97019
7006,97021
7007,84017
7008,84018
7009,70043
7010,97029
7011,97381
7012,72076
7013,72081
7014,84651
7016,72083
7017,70515
7018,80504
7019,72085
7020,87528
7021,97390
7022,87530
7023,72086
7024,75189
7025,70517
7026,97394
7027,70519
7028,87532
7029,75706
7030,71107
7031,88310
7032,74033
7033,97848
7034,88312
7035,72687
7036,88316
7037,97856
7038,75752
7039,75754
7040,88318
7041,81089
7042,75755
7043,71112
7044,97862
7045,88325
7046,71115
7047,75757
7048,88336
7049,74044
7050,74046
7051,97867
7052,81637
7053,81638
7054,81639
7055,86332
7056,81640
7057,71457
7058,86333
7059,76043
7060,86334
7061,81641
7062,81643
7063,86336
7064,71465
7065,74446
7066,92345
7067,71479
7068,74447
7069,71486
7070,74455
7071,81657
7072,74459
7073,74460
7074,92356
7075,70052
7076,84022
7077,84023
7078,71651
7079,97033
7080,87017
7081,84027
7082,71654
7083,97038
7084,89045
7085,87022
7086,84033
7087,87024
7088,89046
7089,84035
7090,84036
7091,73533
7092,70525
7093,91210
7094,84660
7095,87539
7096,87540
7097,80520
7098,70526
7099,87549
7100,91303
7101,70532
7102,85326
7103,72108
7104,87556
7105,87557
7106,84712
7107,87558
7108,87560
7109,97405
7110,85901
7111,75762
7112,97870
7113,88344
7114,97873
7115,97874
7116,85920
7117,81120
7118,97877
7119,81122
7120,88347
7121,85924
7122,88351
7123,81124
7124,97884
7125,88354
7126,72727
7127,92122
7128,71209
7129,97903
7130,81132
7131,74056
7132,97905
7133,72736
7134,45745
7135,45750
7136,67457
7137,45780
7138,69146
7139,69148
7140,67475
7141,67482
7142,45808
7143,67501
7144,45819
7145,45820
7146,67511
7147,71665
7148,97045
7149,71667
7150,80024
7151,97048
7152,71670
7153,84039
7154,73032
7155,87031
7156,87032
7158,71675
7159,87034
7160,97055
7161,70075
7162,71701
7163,87036
7164,70538
7165,70541
7166,70542
7167,87571
7168,97412
7169,87575
7170,73555
7171,91335
7172,84721
7173,97415
7174,84729
7175,72119
7176,80537
7177,91342
7178,84734
7179,84735
7180,84736
7181,72122
7182,85933
7183,88410
7184,97907
7185,71220
7186,97908
7187,71222
7188,75783
7189,88415
7190,81143
7191,88416
7192,88417
7193,88418
7194,71227
7195,88419
7196,75785
7197,75788
7198,74063
7199,85937
7200,81147
7201,92154
7202,97914
7203,88431
7204,72756
7205,71238
7206,74066
7207,97920
7208,88435
7209,69166
7210,69171
7211,67529
7212,69217
7213,69218
7214,69219
7215,45838
7216,69301
7217,69333
7218,45853
7219,45855
7220,45861
7221,45870
7222,67573
7223,69343
7224,69346
7225,70083
7226,71725
7227,73041
7228,73043
7229,97064
7230,97065
7231,84051
7232,85051
7233,84052
7234,70091
7235,70092
7236,80538
7237,70556
7238,80540
7239,70559
7240,97423
7241,80546
7242,75223
7243,87714
7244,85344
7245,72139
7246,84749
7247,75225
7248,87731
7249,84751
7250,87732
7251,84753
7252,97430
7253,74070
7254,81154
7255,75831
7256,71259
7257,74074
7258,81210
7259,74078
7260,75839
7261,71263
7262,86004
7263,86017
7264,72802
7265,74103
7266,81221
7267,75849
7268,72823
7269,81224
7270,75852
7271,81227
7272,75859
7273,71279
7274,67581
7275,69350
7276,45884
7277,67621
7278,45899
7279,67647
7280,67660
7281,67667
7282,67751
7283,67831
7284,71743
7285,73050
7286,71744
7287,87070
7288,87072
7289,71749
7290,71751
7291,97103
7292,90071
7293,90077
7294,71753
7295,84066
7296,71759
7297,84758
7298,72143
7299,97438
7300,85348
7301,87740
7302,72153
7303,72156
7304,84764
7305,97439
7306,87746
7307,70580
7308,75232
7309,97444
7310,70582
7311,80624
7312,97447
7313,84775
7314,86438
7315,86444
7316,83423
7320,71857
7321,72366
7322,97503
7323,80812
7324,86506
7325,92549
7326,74646
7329,83460
7331,83464
7332,30204
7333,32228
7334,26684
7335,26726
7336,17093
7337,13051
7338,17202
7339,17241
7340,05738
7341,38930
7342,60163
7343,21866
7344,08829
7345,17322
7346,01350
7347,97041
7348,89047
7349,72107
7350,84701
7351,85331
7352,70535
7353,97406
7354,88355
7355,97885
7356,72732
7357,72738
7358,45809
7359,45816
7360,80045
7361,71724
7362,84726
7363,84733
7364,72121
7365,47352
7366,39532
7367,39474
7368,72101
7369,71261
7370,87413
7371,78155
7372,35622
7373,25703
7374,79843
7375,48192
7376,67066
7377,79022
7379,85540
7380,93641
7381,29164
7382,29921
7383,83805
7384,15331
7385,15631
7386,31068
7387,29148
7388,57475
7389,51452
7390,81211
7391,56736
7392,32013
7393,03465
7394,05847
7395,35542
7396,39111
7397,35549
7398,10111
7399,10172
7400,13339
7401,17406
7402,06456
7403,01718
7404,40962
7405,46322
7406,15072
7407,10535
7408,17581
7409,72752
7410,71235
7411,92155
7412,81149
7413,71241
7414,45864
7415,90057
7416,97071
7417,87718
7418,70560
7419,84750
7420,84755
7421,81212
7422,81220
7423,75847
7424,81223
7425,71270
7426,72830
7427,67740
7428,29379
7429,29541
7430,16374
7431,76642
7432,36617
7433,15004
7435,39169
7436,13803
7437,43787
7438,57323
7439,19973
7440,97031
7441,80403
7442,81650
7443,06118
7444,05088
7445,28601
7446,34215
7447,97411
7448,06901
7449,83638
7450,36041
7451,28671
7452,44068
7453,12195
7454,50078
7455,03857
7456,27697
7457,02561
7458,78111
7459,46945
7460,13647
7461,02047
7462,02672
7463,30268
7464,39069
7465,46379
7466,11005
7467,15430
7468,17779
7469,17855
7470,03586
7471,39144
7472,48331
7473,41175
7474,15629
7475,84064
7476,90079
7478,97112
7479,70578
7480,91387
7481,84770
7482,84773
7483,72166
7484,87753
7485,72169
7486,16823
7487,48122
7488,63730
7489,98092
7490,37683
7491,38359
7492,43130
7493,55337
7494,27243
7495,53157
7496,33388
7497,97488
7499,43733
7500,49759
7501,92179
7502,99129
7503,06403
7504,84760
7505,95230
7506,75694
7507,43027
7508,48743
7509,13065
7510,61563
7511,30284
7512,85932
7513,33854
7514,96116
7515,77454
7516,90639
7517,53195
7518,73743
7519,31727
7520,16686
7521,89412
7522,49631
7523,07057
7524,64780
7525,59451
7526,38450
7527,40444
7528,44147
7529,58012
7530,15650
7531,17925
7532,17943
7533,17972
7534,19382
7535,30250
7536,48220
7537,41010
7538,30263
7539,15756
7540,15865
7541,19538
7542,19562
7543,31905
7544,35013
7545,11742
7546,58362
7547,86540
7548,85354
7549,47567
7550,97741
7551,15202
7552,39422
7553,71865
7554,70548
7555,87501
7556,93210
7557,93446
7558,95421
7559,95936
7560,78880
7561,75935
7562,02301
7563,56035
7564,15662
7565,05674
7566,49665
7567,07031
7568,07970
7569,64079
7570,63080
7571,59270
7572,37354
7573,37405
7574,54220
7575,52031
7576,55301
7577,24202
7578,97820
7579,17980
7580,39083
7581,74346
7582,74650
7583,71019
7584,87025
7585,78663
7586,24701
7587,95482
7588,63361
7589,92843
7590,82636
7591,24747
7592,68747
7593,86321
7594,15949
7595,43967
7596,43974
7597,43977
7598,58835
7599,65248
7600,23847
7601,23851
7602,65340
7603,38340
7604,45207
7605,62266
7606,66441
7607,28518
7608,82730
7609,08061
7610,58236
7611,71430
7612,35650
7613,15446
7614,32421
7615,62469
7616,10545
7617,02180
7618,36727
7619,88250
7620,81631
7621,23920
7622,97058
7623,39772
7624,39203
7625,72142
7626,73750
7627,71251
7628,79014
7629,35098
7630,77473
7631,14223
7632,01748
7633,89428
7634,78014
7635,17221
7636,72633
7637,15432
7638,15035
7639,87711
7640,96065
7641,93549
7642,76127
7643,42459
7644,23009
7645,30464
7646,06415
7647,16002
7648,16121
7649,14456
7650,32026
7651,30016
7652,35032
7653,24816
7654,20565
7655,16242
7656,14604
7657,38644
7658,35040
7659,35044
7660,19931
7661,06060
7662,12956
7664,38477
7665,06387
7666,63860
7667,83236
7668,45617
7669,70163
7670,08102
7671,26506
7672,03855
7673,73523
7674,45859
7675,27229
7676,27556
7677,57559
7678,32626
7679,51365
7680,36351
7681,31079
7682,36769
7683,27249
7684,58214
7685,59634
7686,36783
7687,57448
7688,59843
7689,63879
7690,27713
7691,72387
7692,46965
7693,54978
7694,61013
7695,38311
7696,48737
7697,32925
7698,06459
7699,36503
7700,54123
7701,06023
7702,14039
7703,27256
7704,67260
7705,07738
7706,12459
7707,14881
7708,38723
7709,35089
7710,07870
7711,16852
7712,12574
7713,84114
7714,93740
7715,35119
7716,23881
7717,95463
7718,77460
7719,28136
7720,33503
7721,47370
7722,30631
7723,30143
7724,49855
7725,49958
7726,65616
7727,65560
7728,98925
7729,38570
7730,62864
7731,40906
7732,40013
7733,43416
7734,55723
7735,35903
7736,39470
7737,51451
7738,56001
7739,33013
7740,58233
7741,59729
7742,59732
7743,42332
7744,35954
7745,42343
7746,32697
7747,30648
7748,61007
7749,21130
7750,84408
7751,93409
7752,20204
7753,39867
7754,49840
7755,08205
7756,59034
7757,59001
7758,59463
7759,59256
7760,62002
7761,40484
7762,53149
7763,43524
7764,58854
7765,44671
7766,67036
7767,54115
7768,29651
7769,34431
7770,66209
7771,68943
7772,45612
7773,28448
7774,23901
7775,66219
7776,68419
7777,62876
7778,24060
7779,58048
7780,85390
7781,46528
7782,97435
7783,16865
7784,72513
7785,71921
7786,75251
7787,78028
7788,20132
7789,36608
7790,26164
7791,96021
7792,12122
7793,50480
7794,26710
7795,27278
7796,36832
7797,27371
7798,57358
7799,37174
7800,59231
7801,49111
7802,33028
7803,29137
7804,31792
7805,59752
7806,27405
7807,85027
7808,23005
7809,39429
7810,71730
7811,72476
7812,59710
7813,87935
7814,77042
7815,79356
7816,99119
7817,35603
7818,64445
7819,26250
7820,24927
7821,16331
7822,18451
7823,14722
7824,18617
7825,40434
7826,32179
7827,20842
7828,07641
7829,25506
7830,16622
7831,14827
7832,30153
7833,38869
7834,08073
7835,11730
7836,29936
7837,04646
7838,36703
7839,35463
7840,84654
7842,10009
7844,24314
7845,06071
7846,51554
7847,46957
7848,59262
7849,61037
7850,58269
7851,57268
7852,41230
7853,41250
7854,35593
7855,39175
7856,46970
7857,56075
7858,32736
7859,56082
7860,52657
7861,33051
7862,79903
7863,29429
7864,70739
7865,83452
7866,15661
7868,60526
7869,35446
7870,41310
7871,30460
7872,50269
7873,32334
7874,03076
7875,27587
7876,50163
7877,38765
7878,21502
7879,33767
7880,37658
7881,82516
7882,29614
7883,62628
7884,65326
7885,23927
7886,29014
7887,79842
7888,29482
7889,11939
7890,40280
7891,21627
7892,79234
7893,80545
7894,36663
7895,30451
7896,39061
7897,36652
7898,60144
7899,32775
7900,52220
7901,92092
7902,29153
7903,31720
7904,55615
7905,41465
7906,51645
7907,42567
7908,49248
7909,43126
7910,36904
7911,56721
7912,35613
7913,41526
7914,41535
7915,27705
7916,54307
7917,46704
7918,49894
7920,83650
7921,19944
7922,45351
7923,81652
7924,12544
7925,97336
7926,11956
7928,79380
7929,43346
7930,50431
7932,87311
7933,70357
7934,84180
7935,88041
7936,75475
7937,76449
7938,76457
7939,93022
7940,98355
7945,83544
7946,84317
7947,72427
7948,91803
7949,47982
7950,36008
7951,31042
7952,48070
7953,07112
7954,65689
7955,65020
7956,59522
7957,37398
7958,40387
7959,54814
7960,45213
7961,58477
7962,58645
7963,33029
7964,30428
7965,36049
7966,36053
7967,42653
7968,30802
7969,30805
7970,59404
7971,56466
7972,78223
7973,95669
7974,79410
7975,79556
7976,79565
7977,79770
7978,79781
7979,79839
7980,79851
7981,93614
7982,93634
7983,72391
7984,29733
7985,52759
7986,07203
7987,65441
7988,37716
7989,40601
7990,41240
7991,44233
7992,43432
7993,58330
7994,32583
7995,85554
7996,76682
7997,76801
8003,71953
8005,71960
8006,97622
8007,88119
8008,91932
8009,75551
8010,86556
8011,74764
8012,74804
8013,98528
8014,98533
8015,98544
8016,83647
8017,23040
8018,17101
8019,38722
8020,72632
8021,70570
8022,76031
8023,78363
8024,36455
8025,35453
8026,26711
8027,77831
8028,93640
8029,78543
8030,01756
8031,68957
8032,77480
8033,93924
8034,93962
8035,77351
8036,94129
8037,94550
8038,94552
8039,94558
8040,94612
8041,78341
8042,78355
8043,95814
8044,78377
8045,95843
8046,95037
8047,77625
8048,77630
8049,19057
8050,16830
8051,18661
8052,39119
8053,72469
8054,78006
8055,24605
8056,26161
8057,77062
8058,95372
8059,76028
8060,25252
8061,68325
8062,77341
8063,98570
8064,83657
8065,72002
8066,80423
8067,75132
8068,75569
8069,75571
8070,85624
8071,73933
8072,76528
8073,76538
8074,76577
8075,76623
8076,73437
8077,80443
8078,90743
8079,70446
8080,75144
8081,97733
8082,29671
8083,16675
8084,04427
8085,75142
8086,84754
8087,61564
8088,35672
8089,96069
8090,78669
8091,11703
8092,51242
8093,24348
8094,56056
8095,06469
8096,78521
8097,95966
8098,95984
8099,95988
8100,77713
8101,77808
8102,77845
8103,77857
8104,96044
8105,78584
8106,96057
8107,96086
8108,95338
8109,77978
8110,77979
8111,77995
8112,95363
8113,96148
8114,95430
8115,95445
8116,95453
8117,78072
8118,04237
8119,98620
8120,77865
8121,84536
8122,15625
8123,88203
8124,17235
8126,93227
8127,46407
8128,23884
8129,06762
8130,82836
8131,46374
8132,93454
8133,76930
8134,93501
8135,76943
8136,83867
8137,98849
8138,98858
8139,98908
8140,98926
8141,98937
8142,73460
8143,72031
8144,97343
8145,75650
8146,72560
8147,75654
8148,76310
8149,76351
8150,76360
8151,74937
8152,99136
8153,73620
8154,97626
8156,74945
8157,19977
8158,29015
8159,21140
8160,08074
8161,29333
8162,16725
8163,72322
8165,87365
8166,27268
8167,10112
8168,78861
8169,78873
8170,78945
8171,95546
8172,95568
8173,95585
8174,95595
8175,95603
8176,79101
8177,79108
8178,79201
8179,79256
8180,85357
8181,86030
8182,81243
8183,72853
8184,72855
8185,74133
8186,86033
8187,83202
8188,83244
8189,15564
8190,26534
8191,99138
8192,97721
8193,28435
8194,71340
8195,18012
8196,80264
8197,59739
8198,02829
8199,65897
8200,50631
8201,72424
8202,83629
8203,15750
8204,16910
8205,46959
8206,14549
8207,26270
8208,99166
8209,99173
8210,99208
8211,84626
8212,75159
8213,80480
8214,90831
8215,97365
8216,97817
8217,75670
8218,75672
8219,74017
8220,81050
8221,81433
8222,81435
8223,75979
8224,71373
8225,81507
8226,71602
8227,72068
8228,87515
8230,87520
8231,92086
8232,90747
8233,97258
8234,30272
8235,83438
8237,48085
8238,07022
8239,58727
8240,41537
8241,42129
8242,55401
8243,08735
8244,85215
8245,98038
8246,89143
8247,72311
8248,75409
8249,97476
8250,75417
8251,74340
8252,83320
8253,83323
8254,98121
8255,83342
8256,85132
8257,90260
8258,71846
8259,97487
8260,88021
8261,21617
8262,08089
8263,16940
8264,12853
8265,05055
8266,30115
8267,30117
8268,08232
8269,17044
8270,12983
8271,17076
8272,05150
8273,03229
8274,97842
8275,71438
8276,76022
8277,86324
8278,97020
8279,89026
8280,85322
8281,72099
8282,85325
8283,97865
8284,75758
8285,88340
8286,76048
8287,71468
8288,81649
8289,81653
8290,81655
8291,37310
8292,12543
8293,68861
8294,41566
8295,95365
8296,97857
8297,72928
8298,88051
8299,80517
8300,81047
8301,55409
8302,50592
8303,37852
8304,29673
8305,37857
8306,65301
8307,54615
8308,65324
8309,44624
8310,38382
8311,38388
8312,67051
8313,68823
8314,24521
8315,82831
8316,28904
8317,29685
8318,37869
8319,43433
8320,43443
8321,57579
8322,29812
8323,29801
8324,29472
8325,08752
8326,04622
8327,04268
8328,20712
8329,36445
8330,35124
8331,35120
8332,35031
8333,48710
8334,49919
8335,85902
8336,15611
8337,36040
8338,70576
8339,55763
8340,49601
8341,49009
8342,07642
8343,65590
8344,59828
8345,59858
8346,99004
8347,37363
8348,38555
8349,55616
8350,57319
8351,57367
8352,38356
8353,61705
8354,61925
8355,42501
8356,12827
8357,89010
8358,66943
8359,04988
8360,27205
8361,27524
8363,10927
8364,47708
8365,99125
8366,62987
8368,82441
8369,70076
8370,95983
8371,59912
8372,38401
8373,65548
8374,68461
8375,83013
8376,24590
8377,28167
8378,37876
8379,23436
8380,37879
8381,37880
8382,57585
8383,59917
8384,27589
8385,43467
8386,44805
8387,28602
8388,24104
8389,28604
8390,67427
8391,45697
8392,61318
8393,95956
8394,57076
8395,76821
8396,10976
8397,45648
8398,57748
8399,51541
8400,74423
8401,97049
8402,88301
8403,40371
8404,40422
8405,43725
8406,54143
8407,54487
8408,43050
8409,45502
8410,50542
8411,55037
8412,56469
8413,55077
8414,63459
8415,64778
8416,57638
8417,85602
8418,86514
8419,85053
8420,40935
8421,37361
8422,83611
8423,19934
8424,84642
8425,28040
8426,04363
8427,04918
8428,04763
8429,47870
8431,17827
8432,29453
8433,80721
8434,52344
8435,03242
8436,08246
8437,22843
8438,28669
8439,68654
8440,54847
8441,34787
8442,65646
8443,37714
8444,34208
8445,22902
8446,53571
8447,27821
8448,65655
8449,65656
8450,24244
8451,24246
8452,80631
8453,81328
8454,30411
8455,17742
8456,79536
8457,80442
8458,06784
8459,10162
8460,66160
8461,27703
8462,28752
8463,27325
8464,27549
8465,82842
8466,96028
8467,17250
8468,28768
8469,32404
8470,32068
8471,32055
8472,22701
8473,23890
8474,24439
8475,46268
8476,16866
8477,18503
8478,39154
8479,39744
8480,72712
8481,71671
8482,72519
8483,72946
8484,73052
8485,74441
8486,73764
8487,47225
8488,75101
8489,04469
8490,83871
8491,28705
8492,47845
8493,20542
8494,59452
8495,57346
8496,25002
8497,48859
8498,17054
8499,44687
8500,15359
8501,70148
8502,27695
8503,28077
8504,04108
8505,27972
8506,38075
8507,68042
8508,29506
8509,37616
8510,27837
8511,58634
8512,49861
8513,45032
8514,28712
8515,24277
8516,43832
8517,64499
8518,53948
8519,29935
8520,82336
8521,40058
8522,06409
8523,49611
8524,26802
8525,77368
8526,83716
8527,24813
8528,85145
8529,04254
8530,98939
8531,55605
8532,59743
8533,76255
8534,75166
8535,35079
8536,23325
8537,25271
8538,24983
8539,90304
8540,92065
8541,95485
8542,65704
8543,10016
8544,01053
8545,47455
8546,50426
8547,26362
8548,08091
8549,26412
8550,17015
8551,12828
8552,04978
8553,30120
8554,48157
8555,55129
8556,26554
8557,26576
8558,12986
8559,47586
8560,59761
8561,39328
8562,35654
8563,30471
8564,52165
8565,36112
8566,29030
8567,43021
8568,29032
8569,61244
8570,57422
8571,55780
8572,55786
8573,59625
8574,06072
8575,43218
8576,96108
8577,32612
8578,32192
8579,03238
8580,32133
8581,79231
8582,27544
8583,13902
8584,20422
8585,15731
8588,83555
8589,83725
8590,49337
8591,54121
8592,82604
8593,93908
8594,25878
8595,68014
8596,85645
8597,50565
8598,29061
8599,03467
8600,04222
8601,05450
8602,05463
8603,38924
8604,32227
8605,08348
8606,26814
8607,17222
8608,13103
8609,13115
8610,06263
8611,30222
8612,40829
8613,40849
8614,59866
8615,57532
8616,37323
8617,58484
8618,36272
8619,60654
8620,32908
8621,63068
8622,49027
8623,59526
8624,33172
8625,27516
8626,27517
8627,51237
8628,17306
8629,90052
8630,20510
8631,97057
8632,21233
8633,14585
8634,35459
8635,17238
8636,30165
8637,31312
8638,30642
8639,89019
8640,48072
8641,48640
8642,48093
8643,07417
8644,07503
8645,98952
8646,83672
8647,76258
8648,78851
8649,35406
8650,35576
8651,17957
8652,17014
8653,56121
8654,56563
8655,17323
8657,60642
8658,75844
8659,13338
8660,17325
8661,17331
8662,13321
8663,01452
8664,06758
8665,41132
8666,10177
8667,15038
8668,13435
8669,06708
8670,49870
8671,24313
8672,28723
8673,43907
8674,23181
8675,47528
8676,63674
8677,59722
8678,48432
8679,41653
8680,30442
8681,65556
8682,59317
8683,99350
8684,59430
8685,59217
8686,57623
8687,60076
8688,45694
8689,43055
8690,43701
8691,53573
8692,43060
8693,10537
8694,36471
8695,40801
8696,57354
8698,79918
8699,21620
8700,74832
8701,97497
8702,97410
8703,36853
8704,11713
8705,31216
8706,52631
8707,06062
8708,30240
8709,10933
8710,13639
8711,13648
8712,17756
8713,02457
8714,02584
8715,50551
8716,30286
8717,15449
8718,13820
8719,13827
8720,03779
8721,30506
8722,31007
8723,47167
8724,39771
8725,57040
8726,22485
8727,53191
8728,35748
8729,59008
8730,52251
8731,59014
8732,49406
8733,50847
8734,50262
8735,56560
8736,63445
8737,58530
8739,07756
8740,32821
8741,34736
8742,46410
8743,47006
8744,23093
8745,24134
8746,67140
8747,27834
8748,28306
8749,28719
8750,27874
8751,12512
8752,72464
8753,82944
8754,13605
8755,54120
8756,36776
8757,97310
8759,35006
8760,06021
8761,76475
8762,03846
8763,41164
8764,35570
8765,55442
8766,32413
8767,11509
8768,17944
8769,19333
8770,39046
8771,32312
8772,35442
8773,41017
8774,35447
8775,35452
8776,15776
8777,15825
8778,35776
8779,52337
8780,61328
8781,59538
8782,61340
8783,37315
8784,43336
8785,29388
8786,55950
8787,51341
8788,31062
8789,36330
8790,36752
8791,33179
8792,24538
8793,15144
8794,17870
8795,39667
8796,38635
8797,72852
8798,74962
8799,74145
8800,70454
8801,70032
8802,12486
8803,76424
8804,76705
8805,78026
8806,83641
8807,06089
8808,86320
8809,78674
8810,04431
8811,01430
8812,39096
8813,12548
8814,19108
8815,28168
8816,08245
8817,05833
8818,03046
8819,55005
8820,38606
8821,35010
8822,48304
8823,16030
8824,16035
8825,18239
8826,14480
8827,50033
8828,40110
8829,55036
8830,20319
8831,24934
8832,39657
8833,42717
8834,52060
8835,58001
8836,27014
8837,63379
8838,59436
8839,32465
8840,41834
8841,41849
8842,56167
8843,36092
8844,42757
8845,43015
8846,56515
8847,37020
8848,98326
8849,36116
8850,26501
8851,26260
8852,36701
8853,93311
8854,92258
8855,92363
8856,79413
8857,02190
8858,49651
8859,66717
8860,52543
8861,39058
8862,49835
8863,83645
8864,13683
8865,19516
8866,20431
8867,57741
8869,14109
8870,56051
8871,61331
8872,23962
8873,83354
8874,27374
8875,95736
8876,41142
8877,18436
8878,15931
8879,24963
8880,12045
8881,18417
8882,14592
8883,48065
8884,35049
8885,38659
8886,30052
8887,25123
8888,25180
8889,16373
8890,12132
8891,16427
8892,14727
8893,38843
8894,37916
8895,57640
8896,37357
8897,59923
8898,22657
8899,34734
8900,82073
8901,82938
8902,29745
8903,33991
8904,29450
8905,27610
8906,24724
8907,03456
8908,68881
8909,90293
8910,29461
8911,17506
8912,04943
8913,83539
8914,79329
8915,36089
8916,49402
8917,86020
8918,89106
8919,49201
8920,08558
8921,63084
8922,65058
8923,64783
8924,59754
8925,98328
8926,98247
8927,59218
8928,59336
8929,38351
8930,37367
8931,37882
8932,57633
8933,30139
8934,21031
8935,25511
8936,12307
8937,16659
8938,18842
8939,30157
8940,25826
8941,25855
8942,12494
8943,16735
8944,59936
8945,38485
8946,65606
8947,82212
8948,24622
8949,68923
8950,45428
8951,54430
8952,22801
8953,22811
8954,22812
8955,38544
8956,82229
8957,38551
8958,23030
8959,23038
8960,27891
8961,84725
8962,84038
8963,18086
8964,15353
8965,88038
8966,56474
8967,08732
8968,31001
8969,60203
8970,36785
8971,93407
8972,96093
8973,75845
8974,79245
8975,14052
8976,12787
8977,43718
8978,44093
8979,40419
8980,42743
8981,40206
8982,53805
8983,45385
8984,44011
8985,50216
8986,56562
8987,64735
8988,58212
8989,46127
8990,07933
8991,12601
8992,16933
8993,04239
8994,04451
8995,04683
8996,30103
8997,46144
8998,30113
8999,26180
9000,26218
9001,21523
9002,53711
9003,49885
9004,27892
9005,43740
9006,54451
9007,28325
9008,29835
9009,64085
9010,57758
9011,62983
9012,82301
9013,65625
9014,37690
9015,33811
9016,44256
9017,38041
9018,28334
9019,57776
9021,75563
9022,01949
9023,97906
9024,97443
9025,88020
9026,23668
9027,80498
9028,31421
9029,79504
9030,06088
9031,14056
9032,66778
9033,28472
9034,58763
9035,85632
9036,85940
9037,34947
9038,47012
9039,24251
9040,24450
9041,23898
9042,23061
9043,24557
9044,47876
9045,15110
9046,15232
9047,71603
9048,71763
9049,72331
9050,72445
9051,58651
9052,27883
9053,27885
9054,24347
9055,68763
9056,45140
9057,54006
9058,23838
9059,62820
9060,38315
9061,23936
9062,66425
9063,65338
9064,24380
9065,54961
9066,24382
9068,07608
9069,85342
9070,33547
9071,32011
9072,32425
9073,46350
9074,46601
9075,46381
9076,24426
9077,23958
9078,22514
9079,97321
9080,16825
9081,39630
9082,39341
9083,39066
9084,39150
9085,71851
9086,82513
9087,10038
9088,27850
9089,25813
9090,97621
9091,97436
9092,45636
9093,43036
9094,42220
9095,61430
9096,24731
9097,44424
9098,83436
9099,83850
9100,71277
9101,74462
9102,70071
9103,69147
9104,88201
9105,77535
9106,79830
9107,78056
9108,78405
9109,35058
9110,98363
9111,26330
9112,35014
9113,26253
9114,26038
9115,95304
9116,90701
9117,28078
9118,29635
9119,64654
9120,54539
9121,34288
9122,28478
9123,28479
9124,28504
9125,67012
9126,54983
9127,45217
9128,29644
9129,33898
9130,54114
9131,23867
9132,62695
9133,38235
9134,74501
9135,74035
9136,73572
9137,71449
9138,73770
9139,70079
9140,88339
9141,88426
9142,79226
9143,76643
9144,98816
9145,98325
9146,35769
9147,36545
9148,26288
9150,04083
9151,99143
9152,73844
9154,26058
9155,36849
9156,03819
9157,65760
9158,16835
9159,03226
9160,40010
9161,98819
9162,82725
9163,04992
9164,80425
9165,92233
9166,02148
9167,66218
9168,66856
9169,82329
9170,26143
9171,03258
9172,68626
9173,73960
9174,86022
9175,93023
9176,29067
9177,29532
9178,62856
9179,24458
9180,82720
9181,65785
9182,33907
9183,54137
9184,68164
9185,38365
9186,44690
9187,68975
9188,45640
9189,95247
9190,96058
9191,76227
9192,75961
9193,01529
9194,02062
9195,67567
9196,96009
9197,25259
9198,26447
9199,03602
9200,76253
9201,85929
9202,95960
9203,71748
9205,03604
9206,16670
9207,47573
9208,52568
9209,24142
9210,18627
9211,21705
9212,61419
9213,80826
9214,36502
9215,18951
9216,30528
9217,30701
9218,31087
9219,04675
9220,33981
9221,75946
9222,84029
9223,71973
9224,71678
9225,19032
9226,18350
9227,55603
9230,62633
9231,43316
9232,45130
9233,44811
9234,43548
9235,72926
9236,73762
9237,73149
9238,55342
9239,56360
9240,56535
9241,32751
9242,34110
9243,32696
9244,43324
9245,23893
9246,73030
9247,73433
9248,55347
9249,55043
9250,55796
9251,55810
9252,56252
9253,34610
9254,46057
9255,46123
9256,46037
9257,22627
9258,22026
9259,22311
9260,74361
9261,74954
9262,74826
9263,55947
9264,55047
9265,46319
9266,47166
9267,46203
9268,22663
9269,47042
9270,47957
9271,46405
9272,74347
9273,74641
9274,55303
9275,56214
9276,56180
9277,47130
9278,47990
9279,47807
9280,15636
9281,18615
9282,17104
9283,97219
9284,73531
9285,10928
9286,75216
9287,55387
9288,63965
9289,47390
9290,46798
9291,23437
9292,17512
9293,97022
9294,18032
9295,74058
9296,73461
9297,65583
9298,64767
9299,60135
9300,62284
9301,60174
9302,19341
9303,19050
9304,19539
9305,19034
9306,70377
9307,88005
9308,87104
9309,87831
9310,87544
9311,64465
9312,63384
9313,61111
9314,43952
9315,61441
9316,16650
9317,18510
9318,18037
9319,19004
9320,78247
9321,75062
9322,75134
9323,78208
9324,58250
9325,58428
9326,58544
9327,40205
9328,40207
9329,40245
9330,17860
9331,15951
9332,97302
9333,70460
9334,71303
9335,70662
9336,58272
9337,58018
9338,58755
9339,58229
9340,58466
9341,07011
9342,07704
9343,40142
9344,42088
9345,42262
9346,16627
9347,15208
9348,38923
9349,11935
9350,12572
9351,12581
9352,07626
9353,85224
9354,85635
9355,85037
9356,85202
9357,54720
9358,53718
9359,53956
9360,38828
9361,38721
9362,43068
9363,51560
9364,50317
9365,85282
9366,33446
9367,32208
9368,33838
9369,54021
9370,54655
9371,38670
9372,38769
9373,52656
9374,52162
9375,32773
9376,34711
9377,33126
9378,33408
9379,32132
9380,54526
9381,54839
9382,72936
