zip_id,zip,x,y
5302,47596,-87.2273177969273,38.8612915
5303,97703,-121.355113010789,44.060352
5304,15563,-78.9079641032151,40.0853775
5305,97002,-122.814113179735,45.239868
5306,39059,-90.3612626931981,31.985865
5307,39452,-88.6526717437698,30.892232
5308,38947,-89.9234092225584,33.5168735
5309,39664,-90.7028567961463,31.31155
5310,72206,-92.2581620246994,34.625683
5311,93657,-119.492701488157,36.7889025
5312,74426,-95.5570843612268,35.4384775
5313,73134,-97.572832529521,35.6161385
5314,73554,-99.5790948057621,34.870859
5315,71446,-93.2154642715364,31.1425775
5316,59078,-109.465551354435,46.32041
5317,87552,-105.629812118937,35.6594425
5318,88136,-104.7608062698,34.2725765
5319,78611,-98.2861460344035,30.7792155
5320,76446,-98.3387602388417,32.112543
5321,97135,-123.957448164403,45.1973881193239
5322,43793,-81.0615211702739,39.748998
5323,45658,-82.4304098144125,38.7678645
5324,92222,-114.550176259435,32.7875185
5325,92096,-117.156692755383,33.128915
5326,49780,-84.6982165352935,46.197345
5327,66118,-94.609008203117,39.0942425
5328,83833,-116.736576598404,47.513685
5329,25162,-81.3768841667623,38.203342
5330,77986,-96.7957946024437,29.475581
5331,97904,-118.492711494601,43.851449
5332,45132,-83.5990515244919,39.34431
5333,21285,-76.6177992711248,39.387219
5334,16699,-78.5604725467136,40.4478965
5336,87319,-108.923873911326,35.474501
5337,12534,-73.7925345621241,42.2243085
5338,79714,-102.643208905332,32.3048495
5339,78624,-98.9133611249432,30.2533875
5340,75801,-95.505002411201,31.748459
5341,75972,-94.0914464254678,31.4671915
5342,76550,-98.2212707256812,31.1531585
5343,36037,-86.5906219348636,31.7449105
5344,20115,-77.8974631258235,38.839792
5345,98361,-121.544626666262,46.5845695
5346,98944,-119.628222093389,46.48503
5347,35503,-87.2872260526944,33.937101
5348,98830,-119.628106861311,47.889267
5349,25504,-82.2458935617568,38.3702495
5350,26836,-78.9575398620602,39.002876
5351,94062,-122.299929685368,37.438292
5352,12027,-73.909706232642,42.925568
5353,63365,-90.873222473852,38.708719
5354,78606,-98.4792397815291,30.0845625
5355,78757,-97.7322164901062,30.353806
5356,79699,-99.7149752115688,32.4623875
5357,79706,-102.003651917181,31.8507525
5358,79731,-102.579976778411,31.454993
5359,79733,-101.366184376955,32.1096265
5360,79735,-102.403204801313,30.711458
5361,79743,-102.801009505289,31.2459955
5362,79744,-101.928927685748,30.8970835
5363,79752,-102.169325733865,31.1023045
5364,79754,-103.531374204747,31.8211305
5365,79755,-101.96516740671,31.4966455
5366,79778,-101.970700819633,31.2611405
5367,79780,-103.63964695085,31.0481805
5368,79789,-103.148660122148,31.7370645
5369,79834,-103.30366030985,29.166202
5370,79845,-104.428655541898,29.6539915
5371,79847,-105.536778980401,31.746873
5372,79848,-102.367529489769,30.2803675
5373,79855,-104.83363848495,30.916631
5374,79924,-106.413589070648,31.9025675
5375,77469,-95.6734505421969,29.501447
5376,79549,-100.781191049495,32.898398
5377,36264,-85.5425256314588,33.603292
5378,25505,-82.0286938934446,38.019361
5379,26601,-80.642372395414,38.6335695
5380,75771,-95.4344281804615,32.5323025
5381,93610,-120.289518412008,37.0856785
5382,91390,-118.30409397919,34.523399
5383,96064,-122.406606331029,41.7705245
5384,63544,-92.8599651658285,40.227702
5385,95954,-121.597745404693,39.938323
5386,91030,-118.15794286911,34.112254
5387,02338,-70.8609580576355,41.987434
5388,49751,-84.4182491179721,45.018174
5389,82325,-107.182250231409,41.1673305
5390,93944,-121.919839580113,36.6006165
5391,96112,-120.036597480764,41.815838
5392,57251,-96.9406225606963,45.273683
5393,76653,-96.5799701835585,31.298586
5394,21560,-78.7092479648381,39.5658265
5395,46980,-85.7416500690928,40.9555005
5396,03461,-72.011830022159,42.75958
5397,14537,-77.1630602438344,43.034515
5398,12429,-73.9609834205936,41.831066
5399,48824,-84.4750710482686,42.7229155
5400,38550,-85.6322250910072,35.769483
5402,85709,-110.990292219248,32.1404645
5403,83449,-111.351164070172,43.4264485
5404,28041,-80.4629579578617,35.587213
5405,16344,-79.6840482371625,41.470983
5406,49633,-85.197988804133,44.56217
5407,24946,-80.2727032016246,38.200301
5408,91402,-118.447258871884,34.2289995
5409,92604,-117.788695421152,33.689841
5410,26704,-78.5793920712537,39.289732
5411,68136,-96.1878799825522,41.169078
5412,68063,-96.4925149348082,41.7128015
5413,79257,-101.294981134686,34.4664755
5414,96103,-120.632510877464,39.7868155
5415,50531,-94.6046113255721,43.4466575
5416,66603,-95.6741540344228,39.0580545
5417,29107,-81.1210119744525,33.5203455
5418,58644,-102.356591296989,47.141025
5419,79938,-106.018443127617,31.836928
5426,15455,-79.651864584821,40.0091805
5427,16365,-79.2038895724527,41.815234
5428,30548,-83.7422219656604,34.097863
5429,30650,-83.4549489463716,33.5908395
5430,31077,-83.1803932601387,31.932897
5431,48092,-83.0619560497369,42.516316
5432,08075,-74.9579516053272,40.030218
5433,63020,-90.5893234718348,38.1132365
5434,64779,-94.3824723678292,38.1048715
5435,65459,-92.0730041434485,38.0280645
5436,08553,-74.6398040406769,40.400466
5437,68443,-96.3688616429312,40.4460915
5438,75455,-95.0015586192285,33.2185845
5439,85708,-110.865518687255,32.1793305
5440,93465,-120.808568248266,35.541917
5441,29212,-81.2348587379704,34.082773
5442,29720,-80.6967053383978,34.761838
5443,29302,-81.838989590794,34.885879
5444,29945,-80.8218958067553,32.7021595
5445,15767,-79.0963267764789,40.9516185
5446,04412,-68.7412993370438,44.779535
5447,54836,-92.218307943002,46.459174
5448,21613,-76.0474216727237,38.487241
5449,79546,-100.484915664897,32.8639275
5450,75855,-95.873999640105,31.5520615
5451,72428,-90.1949831739956,35.7425345
5452,84321,-111.551229594023,41.809815
5453,81411,-108.997011108992,38.2590485
5454,72332,-90.3001522423642,35.1007295
5455,50165,-93.3093887341172,40.8470225
5456,05747,-72.8583383823373,44.0077995
5457,27827,-77.5108514299333,35.6988335
5458,81148,-105.985371987629,37.172199
5459,50137,-92.9219977788112,41.6096525
5460,15401,-79.7347622390351,39.8909235
5461,18428,-75.098527693552,41.4304865
5462,18063,-75.1824062092268,40.781787
5463,30577,-83.3558203686592,34.552412
5464,31827,-84.5470058304455,32.7011505
5465,31545,-81.8862730318335,31.6462715
5466,89429,-119.297617869337,39.3397825
5467,48091,-83.0616727393757,42.471488
5468,07065,-74.2804102414343,40.6098225
5469,16353,-79.4535941071203,41.4832315
5470,53214,-88.0247855568222,43.022916
5471,75711,-95.2838150945579,32.3369805
5472,36451,-87.7909530089849,31.6910185
5473,35967,-85.6960275468521,34.403688
5474,84759,-112.366913078869,37.9010375
5475,84319,-111.61269603164,41.5711195
5476,15045,-79.8854703882923,40.3279025
5477,17974,-76.2360618299569,40.6958965
5478,71226,-92.4360483139833,32.260393
5479,60419,-87.6058968209181,41.625897
5480,60530,-88.9676688778407,41.795048
5481,36875,-85.1647204247898,32.3108655
5482,96056,-121.326940841381,41.0798485
5483,29555,-79.4562901612666,33.8562785
5484,59648,-112.137914728507,47.075021
5485,99114,-117.784164949342,48.675519
5486,59221,-104.199657160067,47.929402
5487,38574,-85.236095869816,36.1417515
5488,37130,-86.3277579074739,35.886413
5489,37166,-85.7939901866922,35.9322115
5490,38069,-89.3489210691562,35.4626215
5491,57642,-100.720393312464,45.791875
5492,60136,-88.3730580146306,42.103123
5493,62565,-88.8021297172025,39.4121335
5494,53211,-87.8812690075192,43.0812199679715
5495,45340,-84.0617634369562,40.3623865
5496,50561,-94.841695957182,42.4149345
5497,84741,-112.148423914524,37.268293
5498,10028,-73.9523738882062,40.7761175
5499,30820,-82.7270850230565,33.2250145
5501,61545,-89.3453431730414,40.867886
5502,37872,-84.6796011447812,36.2608195
5503,95666,-120.254938270166,38.5481605
5504,10002,-73.9855290219231,40.716977
5505,45634,-82.4798697126079,39.1745285
5506,75488,-95.98846433282,33.7653745
5507,01040,-72.6403770247052,42.224114
5508,63640,-90.344386135092,37.772294
5509,59602,-111.969775109206,46.7412245
5510,59425,-111.858443683852,48.1946955
5511,37934,-84.1807984766756,35.871713
5512,38343,-88.8838722890081,35.82133
5513,37660,-82.5809079527027,36.51555
5514,37748,-84.4826988885842,35.951333
5515,61239,-90.3872062895188,41.496298
5516,42539,-84.9796422172874,37.298256
5517,40071,-85.3812489717249,38.040419
5518,41749,-83.3887674771118,37.2040295
5519,41636,-82.7394771165615,37.401331
5520,54755,-91.670640547353,44.5726075
5521,71999,-93.0592607939679,34.126694
5522,50552,-94.460723795841,42.452761
5523,88439,-104.382279105592,35.4828645
5524,18360,-75.2488835585454,40.958499
5525,30110,-85.1512118445987,33.7474345
5526,30439,-82.0606632184292,32.414078
5527,30248,-84.1301768627421,33.340573
5528,31525,-81.5081584990992,31.3146135
5529,89301,-114.997030238541,39.4464455
5530,49684,-85.682374398415,44.8187025
5531,07030,-74.0296262165577,40.7445069892294
5532,07605,-73.9895330787996,40.8638485
5533,08326,-74.9221335423708,39.5369025
5534,65721,-93.234518432951,36.972749
5535,63901,-90.4810373794426,36.741151
5536,64850,-94.4066120596434,36.8590715
5537,59474,-111.689952933141,48.5395805
5538,59347,-106.275874141544,46.4131855
5539,59044,-108.717151107901,45.6465735
5540,98532,-122.986175522687,46.631404
5541,37055,-87.4418825740962,36.069391
5542,55306,-93.2889509910592,44.732078
5543,56431,-93.5901422474681,46.4800675
5544,58497,-98.5337257751285,46.783174
5545,86045,-111.221475474685,36.1540805
5546,85928,-110.519109532456,34.5106995
5547,33034,-80.9196133750404,25.468221
5548,33128,-80.2033854458456,25.776772
5549,32313,-84.3034224654469,30.4408945
5550,47872,-87.1752432109649,39.7592505
5551,47591,-87.5049509787528,38.5942175
5552,46555,-85.6909186954149,41.325076
5553,17721,-77.3186157185609,41.1808775
5554,17543,-76.2890624155809,40.1820435
5555,97850,-118.103354483612,45.3226265
5556,97827,-117.863016216664,45.6171225
5557,36113,-86.3387723310971,32.3821035
5558,22211,-77.0752316567282,38.87962
5559,24487,-79.6526989888888,38.1781185
5560,81004,-104.685356636303,38.0991735
5561,81226,-105.124473557922,38.30778
5562,12226,-73.8100198606684,42.679546
5563,30179,-85.0224401722197,33.772411
5564,31004,-83.8041023296988,32.951075
5565,06247,-72.0594297748006,41.765884
5566,12885,-73.8627342606594,43.5345115
5567,27501,-78.7009713196452,35.4840565
5568,27856,-77.9877443917965,36.0330255
5569,59841,-114.226282570328,46.3344485
5570,12733,-74.6101942063134,41.734363
5571,96031,-123.177582142414,41.1722915
5572,18030,-75.665459733624,40.8039805
5573,52537,-92.3559183926319,40.767697
5574,50131,-93.7197344910679,41.70712
5575,55041,-92.2718260478056,44.415002
5576,56334,-95.3068551040459,45.601257
5577,55107,-93.0766213857568,44.93391
5578,58849,-103.189417934587,48.320412
5580,07650,-73.9953987268041,40.845981
5581,32218,-81.6654207076149,30.4894945
5582,33844,-81.588922976758,28.09517
5583,33146,-80.2736841899696,25.7203905
5584,76932,-101.592176206007,31.131775
5585,78017,-99.272992041472,28.7638545
5586,79019,-101.467158735216,34.967731
5587,13021,-76.5600369912576,42.889108
5588,69163,-100.570592036131,41.583409
5589,57065,-96.5924633876259,43.891394
5590,64125,-94.4955284639808,39.1057435
5591,01864,-71.0813007619402,42.580505
5592,97734,-121.260691626679,44.5327665
5593,97056,-122.979291250027,45.801288
5595,80863,-105.033773506318,38.991899
5596,80921,-104.959143908279,39.027642
5597,38643,-90.2376570284671,34.146047
5598,39191,-90.4192613555431,31.71527
5599,39476,-88.8479668456917,31.391508
5600,38821,-88.4085405875528,33.971628
5601,72749,-94.4366938770395,35.865695
5602,72355,-90.7321075891045,34.60639
5603,74740,-94.631448538647,33.7841095634739
5604,70554,-92.4983925341937,30.644887
5605,71483,-92.6821816923605,31.8774835
5606,71001,-92.9156007227858,32.579079
5607,70657,-93.1602533945763,30.5246485
5608,87325,-108.596664841444,35.9825785
5609,87801,-106.906235069604,34.0551575
5610,78566,-97.4179643927154,26.1417635
5611,79096,-100.20744023647,35.444501
5612,75763,-95.5009816641276,32.0381525
5613,77093,-95.3411181516405,29.8560945
5614,23021,-76.3779921619676,37.401767
5615,24951,-80.6072356086194,37.4846065
5616,25312,-81.6984903918022,38.4812415
5618,79512,-100.885393284457,32.3322215
5619,93532,-118.468422831279,34.690153
5620,93543,-117.970146346643,34.473667
5621,77010,-95.3594701682629,29.7536685
5622,77020,-95.3147970244193,29.761863
5623,93602,-119.302557540469,37.0365655
5624,93603,-119.03005343918,36.5548195
5625,93606,-120.015531752714,36.7968845
5626,93616,-119.589130016077,36.649827
5627,93619,-119.544228650422,36.936638
5628,93622,-120.640999378323,36.790072
5629,93635,-120.854840830104,37.0410095
5630,93636,-119.894140753439,37.0134015
5631,93637,-120.18678461221,36.912932
5632,93643,-119.406964988594,37.288316
5633,93644,-119.61604543605,37.4095685
5634,24067,-80.089269119324,37.046033
5635,23924,-78.4307856839411,36.8207625
5636,24485,-79.3505828603816,38.273176
5637,39573,-89.009100496935,30.6899595
5638,39090,-89.5261267809803,32.9900935
5639,39773,-88.6556439030422,33.652602
5640,72019,-92.6414057905534,34.6235475
5641,71742,-92.3979966372605,33.7985025
5642,92225,-114.571313235665,33.747054
5643,72063,-92.7946821737919,35.310406
5644,72546,-91.9501170983489,35.5768645
5645,74467,-95.3842675506747,35.956464
5646,73463,-97.4269852757326,34.11884
5647,73544,-99.7629461497466,34.6668195
5648,88116,-103.870554713842,33.920766
5649,88120,-103.448216581617,34.9263375
5650,75060,-96.9520078179317,32.7948295
5651,79520,-100.149939709294,32.862652
5652,95526,-123.70465914824,40.435043
5653,68438,-96.7444867974952,40.626299
5654,83810,-116.478260043152,47.5454645
5655,20010,-77.0337278907559,38.9320695
5656,11721,-73.371892506951,40.8935918109556
5657,97484,-122.88502931754,42.9432015
5658,83469,-114.496950653661,45.072788
5659,78829,-99.5776732772603,28.866301
5660,11972,-72.6984136143723,40.8246655
5661,43836,-81.718509761337,40.209722
5662,52134,-92.4110222957632,43.4648365
5663,32203,-81.6712232594523,30.336916
5664,89833,-115.349347995846,40.4736635
5665,43101,-82.7455728787463,39.4650955
5666,95020,-121.573316610252,37.006464
5667,13163,-75.7058841622611,43.0833615
5668,92332,-115.19817269243,34.879615
5669,12078,-74.3964015528046,43.132355
5670,01852,-71.2934586539312,42.63386
5671,01229,-73.3569637143333,42.2966845
5672,67422,-97.5938116774743,39.034255
5673,54874,-91.9323013539849,46.5621015
5674,98675,-122.385228092205,45.8636025
5675,95461,-122.623801494073,38.788862
5676,26351,-80.8297389462226,38.9114945
5677,26170,-81.1611954180031,39.366641
5678,03106,-71.4476753795434,43.060344
5679,93652,-119.903454744804,36.5943905
5680,93653,-119.945138934875,37.235614
5681,93665,-120.650366834126,36.963692
5682,93666,-119.336278346323,36.5470875
5683,93667,-119.321626377971,36.9644835
5684,77068,-95.4878640668143,30.0048795
5685,93730,-119.75566807235,36.9058505
5686,93927,-121.369062774776,36.2749635
5687,93940,-121.867416890584,36.5829895
5688,77094,-95.7065150951702,29.766453
5689,75835,-95.5018308567826,31.2833825
5690,24319,-81.6577519612191,36.7720925
5691,22027,-77.2206214735923,38.893752
5692,25401,-77.9754884990782,39.458131
5693,94105,-122.394568223517,37.7903793070675
5694,11743,-73.4121800972016,40.871913
5695,95470,-123.239797133077,39.322849
5696,90713,-118.112707325355,33.8493665
5697,79852,-103.567991069344,29.377654
5698,77515,-95.4644080536063,29.1819825
5699,76844,-98.4877594659988,31.469347
5700,01984,-70.8919992261411,42.603564
5701,67516,-99.6956627802918,38.3813395
5702,37818,-82.9578095230017,36.187202
5703,37145,-85.8861577293949,36.3763735
5704,62001,-89.7351651661182,38.881155
5705,40515,-84.3904220079842,37.920431
5706,41260,-82.7510506120916,37.8255715
5707,42728,-85.3015694934944,37.1177775
5708,42087,-88.9941000928922,36.971863
5709,52306,-91.2641739721895,41.90067
5710,52101,-91.7805942379199,43.3343075
5711,55021,-93.2874276941594,44.3224335
5712,56276,-96.3104559682598,45.22557
5713,75432,-95.670781927311,33.3958285
5714,94939,-122.536814133491,37.9363575
5715,67520,-99.1807428105002,38.596117
5716,29591,-79.8093298805704,33.937143
5717,29138,-81.7540058351182,34.04366
5718,17522,-76.1586027848255,40.174895
5719,98055,-122.201049110172,47.447486
5720,83252,-112.306448975407,42.2508055
5721,83814,-116.882824408532,47.6191575
5722,36460,-87.280168481219,31.498366
5723,36768,-87.003717814121,31.880021
5724,85930,-109.775130946691,34.0298775
5725,84629,-111.457322543488,39.7904335
5726,84310,-111.805531081435,41.33649
5727,77320,-95.5924993099488,30.810185
5728,77326,-94.8170409098604,30.5077075
5729,77327,-94.9174728010386,30.3049095
5730,77328,-95.170193199186,30.40979
5731,77331,-95.2194682270879,30.6343585
5732,77340,-95.5574234521438,30.6428425
5733,77342,-95.5614172672874,30.73763
5734,77350,-94.8991669764919,30.810679
5735,94104,-122.401721712323,37.790909
5736,94121,-122.494851030275,37.7772681275497
5737,94133,-122.410432613685,37.801973
5738,66251,-94.6593214845013,38.917568
5739,25208,-81.65354688,37.840506
5740,26178,-81.0538562985591,39.0640265
5741,07857,-74.701476076039,40.8984945
5742,68455,-95.9002311683586,40.8219305
5743,79772,-103.619121904048,31.3916005
5744,96020,-121.245048508985,40.271368
5745,95601,-120.830758639018,38.426338
5746,50152,-93.8176482429186,41.968736
5747,29054,-81.3784296484594,33.937055
5748,29527,-79.1483138190764,33.761133
5749,29845,-82.2185654206949,33.8214275
5750,04989,-69.6462476157681,44.428565
5751,98244,-121.932363873531,48.794118
5752,99012,-117.154812521899,47.3911815
5753,77585,-94.5303048791897,30.294061
5754,18614,-76.4790924322873,41.4695585
5755,81133,-105.304232191071,37.455851
5756,39832,-85.0236405779633,31.192586
5757,60141,-87.8381976110755,41.8608145
5758,20615,-76.5463463495231,38.4163995
5759,28613,-81.2039251036368,35.7430955
5760,28756,-82.2005609581425,35.348244
5761,82431,-108.165136807797,44.814685
5762,14748,-78.622540963936,42.1311215
5763,47875,-87.5222147339799,39.7144745
5764,74734,-94.5617741000005,34.1002315
5765,97329,-122.372988447299,44.397356
5766,97396,-123.526617883158,45.093009
5767,78933,-96.3796186305386,29.7682765
5768,95903,-121.365048426275,39.115968
5769,88039,-108.767158887494,33.4109165
5770,70391,-91.0599105274541,29.9937065
5771,17098,-76.6266283607767,40.5913485
5773,75939,-94.7919055694084,31.027323
5774,13205,-76.1372137143501,43.0062465
5775,36474,-86.6349215196702,31.4302715
5777,20705,-76.903675268221,39.0455435
5778,97470,-123.255926780359,43.23738
5779,77401,-95.4600129570955,29.7099275
5780,77412,-96.4629387858987,29.566128
5781,94513,-121.655299357333,37.9342945
5782,77418,-96.2530257212633,29.9692825
5783,77422,-95.609435434699,28.9717005
5784,94528,-121.958790747293,37.8419235
5785,77437,-96.2443576999397,29.187399
5786,77445,-96.0690268281026,30.063187
5787,77453,-96.0180320697913,29.232383
5788,77461,-95.7431112066094,29.390356
5789,77465,-96.2951263627092,28.6970595
5790,77468,-95.8570606247676,29.152112
5791,94551,-121.744952470861,37.7714465
5792,94553,-122.157031837837,37.975452
5793,35473,-87.5829130529503,33.2738845
5794,36784,-87.7734005888406,31.9279045
5795,35181,-86.8796119558709,33.626302
5796,49854,-86.3510254475436,46.0458095
5797,84720,-113.371095554177,37.4925245
5798,84322,-111.812558934735,41.758227
5799,16136,-80.3205438241476,40.83449
5800,33635,-82.6267865873687,28.0184678995441
5801,62448,-88.1825797686948,38.965245
5802,60040,-87.810557401076,42.208277
5803,76941,-100.895064770995,31.249292
5804,11756,-73.5130935676382,40.723337
5805,28422,-78.1734642776301,34.0673485
5806,69142,-100.314816845598,41.9145015
5807,15489,-79.7010431617584,39.96122
5808,80623,-104.784426150284,40.2829625
5809,02824,-71.5628190896841,41.9998755
5810,02841,-71.3271203020799,41.5111725
5811,31599,-81.9027901546774,31.5640545
5812,37238,-86.7794646413483,36.1656945
5813,20250,-77.0327628788433,38.8861325
5814,05670,-72.505484083383,44.178552
5815,38879,-88.7116025669336,34.195005
5816,14545,-77.7120089886971,42.661134
5817,20240,-77.0426092681237,38.89458
5818,97208,-122.678952529412,45.528601
5819,39210,-90.1798567063196,32.3216135
5820,94188,-122.380781377505,37.740521
5821,60183,-88.4095873129378,41.9393815
5822,14463,-77.0671915655623,42.7944985
5823,97731,-121.765352011148,43.1489655
5824,80482,-105.750532256661,39.922391
5825,80452,-105.559654190553,39.7086325
5826,13849,-75.3145664652867,42.317208
5827,53920,-89.5903903975145,43.6743065
5828,81069,-104.802061166122,37.902321
5829,06607,-73.1692010904782,41.172252
5830,10115,-73.9637422883275,40.810851
5831,75639,-94.1844602464469,32.2825835008074
5832,05301,-72.6783315600414,42.8490760618211
5833,27520,-78.4708650625688,35.614688
5834,54488,-90.3085030985358,44.8409515
5835,11973,-72.8885205032189,40.866402
5836,28713,-83.4840966600198,35.3867105
5837,46971,-86.1615848869253,40.659793
5838,26136,-81.1133280994723,38.953326
5839,94574,-122.387418750591,38.5363525
5840,94576,-122.476426238101,38.5482935
5841,77503,-95.1580121914736,29.6926145
5842,94585,-122.021082480668,38.1674165
5843,77511,-95.2577099389296,29.382102
5844,77514,-94.6191425341797,29.6823995
5845,94599,-122.361511307099,38.4150025
5846,94613,-122.183068533834,37.7799645
5847,94709,-122.269311117112,37.879343
5848,77541,-95.2881195253267,29.0181175
5849,52229,-92.1586328794116,42.143129
5850,97834,-117.082395715074,44.920065
5851,97701,-121.046463135944,43.983892
5852,23414,-75.5864037713241,37.813906
5853,22576,-76.4382881482302,37.6907895
5854,80302,-105.408987262305,40.045175
5855,13856,-75.1778673786225,42.143798
5856,17254,-77.5894492303122,39.9678305
5857,06439,-72.3988361671432,41.4143105
5858,06798,-73.2033341655406,41.5602145
5859,80135,-105.061763733813,39.318337
5860,20623,-76.8348906680634,38.744062
5861,28610,-81.1403650540054,35.727585
5862,28785,-83.0995318742007,35.6479405
5863,95690,-121.629746410196,38.2466645
5864,95697,-121.809322797703,38.7314495
5865,95699,-120.853373703927,38.439972
5866,95713,-120.921733071302,39.090388
5867,95720,-120.268969376143,38.8421205
5868,78339,-97.7906178127119,27.800303
5869,78342,-98.0754003210271,27.662796
5870,78359,-97.3027747263532,27.929162
5871,78368,-97.7960494129742,28.1283065
5872,95826,-121.381383722369,38.547252
5873,78380,-97.7393081029598,27.767
5874,78382,-96.9958161359743,28.203608
5875,78383,-97.9993486042178,28.0667365
5876,78384,-98.331743989155,27.7075015
5877,78385,-97.8901351583714,27.090827
5878,97864,-119.406548995349,44.804933
5879,49781,-84.7555400294769,45.957945
5881,45105,-83.6121459599945,38.750196
5882,92134,-117.145720217672,32.724726
5883,70730,-91.083817027256,30.8211365
5884,49959,-89.9976112066703,46.470327
5885,96055,-122.077003830905,40.053006
5886,40803,-83.4237990522569,37.0446935
5887,83823,-116.502775948883,46.7922965
5888,66944,-97.2843438854358,39.8493965
5889,27017,-80.7254877188917,36.3762515
5890,81425,-108.123136534093,38.4932865
5891,62289,-89.7567099919443,38.5937395
5892,04281,-70.4875763409752,44.241412
5893,58405,-98.6971907880441,46.9149205
5894,77561,-94.7355809541138,30.130371
5895,94941,-122.580445786222,37.92687
5896,94952,-122.714779761004,38.222911
5897,94963,-122.663181737138,38.0084385
5898,95007,-122.117197193765,37.111349
5899,77580,-94.8806757689921,29.8560365
5900,77583,-95.4507886649517,29.3997655
5901,95023,-121.387625837197,36.9117905
5902,77612,-93.9310127232645,30.3983625
5903,77617,-94.4753713413016,29.5226739899811
5904,95043,-120.955033779714,36.4878985
5905,95060,-122.137541194791,37.044588
5906,95076,-121.71950894063,36.943221
5907,27576,-78.2536690100846,35.583648
5908,82932,-109.439067177593,42.108504
5909,14070,-78.9035897555797,42.4437895
5910,62809,-88.3563480925681,38.2908105
5911,45868,-83.8522177443746,40.9732175
5912,83115,-110.194091078752,42.922533
5913,79351,-101.745718796515,32.95112
5914,45310,-84.6430462656611,40.352707
5915,42776,-85.9642817611291,37.511837
5916,37375,-85.9068570976869,35.159264
5917,93287,-118.887133816821,35.7215245
5918,67747,-101.07269795794,39.0397385
5919,74077,-97.0684212877251,36.124951
5920,68655,-98.2432150239188,41.654073
5921,28611,-81.7421218683083,36.0117885
5922,95901,-121.529312580514,39.2261845
5923,95916,-121.340955264992,39.693391
5924,95922,-121.092661907937,39.4596485
5925,78407,-97.4542402638583,27.8091085
5926,78413,-97.4049201145156,27.6810995
5927,95942,-121.654432061965,39.957802
5928,95945,-120.969181759569,39.1833665
5929,95947,-120.85352245182,40.16644
5930,95949,-121.127014378324,39.11234
5931,95959,-120.963986452902,39.3507535
5932,95965,-121.587522613463,39.5790455
5933,78535,-97.7319869750879,26.250279
5934,95973,-121.861460576995,39.8883115
5935,95974,-121.754978399654,39.4963625
5936,95979,-122.523580915376,39.271542
5937,95981,-121.026690480403,39.645487
5938,78545,-99.1515380691375,26.586973
5939,78558,-98.0303431882602,26.291135
5940,20667,-76.4475876120789,38.217109
5941,95432,-123.629746629369,39.1120145
5942,20530,-77.0249815352703,38.8929795
5943,15934,-78.7949444871402,40.2805725
5944,30421,-82.1064203075688,32.17818
5945,25848,-81.4290392685841,37.7154635
5946,47435,-86.2951431622517,39.265703
5947,03752,-72.1203534711192,43.291402
5948,62464,-87.8223326768929,38.9959815
5949,59012,-106.559628177348,45.329778
5950,30111,-84.6567701649674,33.831462
5951,05404,-73.1847772935128,44.4954655
5952,03231,-71.7551393161593,43.45489
5953,77656,-94.187306638819,30.4172515
5954,77657,-94.1778316023847,30.230422
5955,77661,-94.3682783206727,29.781983
5956,95131,-121.895578026191,37.3875335
5957,95135,-121.548375073548,37.2273685
5958,95139,-121.764006353789,37.2255095
5959,77705,-94.2066104133509,29.903384
5960,95211,-121.310741956925,37.9817165
5961,95220,-121.2181713543,38.194252
5962,95222,-120.567133385635,38.0460515
5963,95223,-119.865349208817,38.437252
5964,77836,-96.6377721739594,30.5484215
5965,95245,-120.624334493537,38.3017255
5966,77856,-96.4299810734505,31.1017675
5967,95249,-120.650611284823,38.196156
5968,95252,-120.876362775946,38.1625625
5969,77861,-96.1077148315536,30.7229565
5970,77864,-95.8813172318358,30.9734555
5971,97917,-118.115309715243,43.5694965
5972,18933,-75.043525027144,40.401331
5973,02918,-71.4347521587196,41.8441625
5974,15565,-79.1232104907364,39.7601975
5975,51363,-94.9467655086093,43.435506
5976,35487,-87.5471813435268,33.2145965
5977,28740,-82.3096830851575,36.030725
5978,37719,-84.425370352045,36.020032
5979,37383,-85.912889621678,35.2094145
5980,29904,-80.723803503091,32.475896
5981,78029,-99.1905356203704,29.901747
5982,04275,-70.6313559597305,44.6743585
5983,10932,-74.4647836870541,41.4827615
5984,70038,-89.4019380386633,29.332348
5985,78564,-99.1304732520264,26.674444
5986,96006,-120.921543861567,41.152798
5987,96010,-123.231749755931,40.917463
5988,96011,-121.911305651841,41.0666375
5989,96014,-122.765497939673,41.3839295
5990,96015,-120.854425230272,41.518193
5991,96017,-122.321073096224,41.1114845
5992,96022,-122.47016718719,40.3345325
5993,96025,-122.35249666295,41.206033
5994,96027,-123.253164296554,41.3770115
5995,78579,-97.9587479158798,26.0875405
5996,78580,-97.7256002200025,26.5138655
5997,96039,-123.353441145142,41.715664
5998,96041,-123.224534831806,40.4613945
5999,96046,-123.438685808953,40.61388
6000,78583,-97.4805717612994,26.286771
6001,96052,-122.810771699217,40.689289
6002,78586,-97.6792307203442,26.102095
6003,96061,-121.553184170823,40.3397925
6004,78594,-97.8081472832209,26.346951
6005,96075,-121.868822375211,40.365841
6006,96080,-122.394298228598,40.171067
6007,78605,-98.0713856866318,30.760177
6008,96085,-123.045677789038,41.73546
6009,20540,-77.0047115771591,38.8883825
6010,13305,-75.4315767090872,43.892478
6011,15673,-79.5584732336874,40.594016
