organ,organ_label,model_variant,exposure_window,exposure,exposure_label,endpoint,n,people,centers,adverse_events,transplant_or_improvement_censors,other_exit_censors,administrative_censors,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
LU,Lung,without_organ_score,listing_prior_mean,pm25,PM2.5 listing/prior-year mean per 5 ug/m3,death_or_deterioration_delist_cause_specific,46696,43545,83,5638,37727,2413,918,1.0530184455758747,0.9624453403719848,1.1521151386056503,0.2602494277851035,0.555199823805594,age + sex + race + listing_year + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
