organ,organ_label,exposure,exposure_label,endpoint,n,people,centers,adverse_events,transplant_or_improvement_censors,other_exit_censors,administrative_censors,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
HR,Heart,no2,NO2 per 10-unit increment,death_or_deterioration_delist_cause_specific,85270,79752,169,10709,64505,6370,3686,1.0140020585773906,0.9683627395130069,1.0617923768073434,0.5540029762434632,0.6421662146803393,age + sex + race + listing_year + baseline_organ_score + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
