organ,organ_label,exposure,exposure_label,endpoint,n,people,centers,adverse_events,transplant_or_improvement_censors,other_exit_censors,administrative_censors,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
KI,Kidney,no2,NO2 per 10-unit increment,death_or_deterioration_delist_cause_specific,744773,604965,282,133394,413766,95020,102593,0.9266654736146631,0.9153981806836177,0.9380714514291535,3.023681242608808e-34,0.6436628748639659,age + sex + race + listing_year + baseline_organ_score + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
