organ,organ_label,model_variant,exposure_window,exposure,exposure_label,endpoint,n,people,centers,adverse_events,transplant_or_improvement_censors,other_exit_censors,administrative_censors,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
LU,Lung,with_organ_score,listing_year,o3,Ozone per 10 ppb,death_or_deterioration_delist_cause_specific,46696,43545,83,5638,37727,2413,918,0.9278814238831723,0.8459594855852622,1.0177366073173355,0.1124745071818425,0.6856481814010826,age + sex + race + listing_year + baseline_organ_score + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
