organ,organ_label,model_variant,exposure_window,exposure,exposure_label,endpoint,n,people,centers,adverse_events,transplant_or_improvement_censors,other_exit_censors,administrative_censors,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
HR,Heart,with_organ_score,listing_prior_mean,no2,NO2 listing/prior-year mean per 10-unit increment,death_or_deterioration_delist_cause_specific,73636,68897,167,9822,54940,5527,3347,1.0196565869495287,0.9742352886807448,1.067195540327291,0.40244756269768356,0.6393134509988566,age + sex + race + listing_year + baseline_organ_score + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
