organ,organ_label,exposure_window,exposure,exposure_label,endpoint,n,people,centers,adverse_events,transplant_or_improvement_censors,other_exit_censors,administrative_censors,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
KI,Kidney,listing_prior_mean,no2,NO2 listing/prior-year mean per 10-unit increment,death_or_deterioration_delist_cause_specific,691612,560793,282,117243,349988,82632,141749,0.9311074702908853,0.9197837138109265,0.9425706372201618,2.8407509767599773e-30,0.6463364810571427,age + sex + race + listing_year + baseline_organ_score + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
