organ,organ_label,model_variant,exposure_window,exposure,exposure_label,endpoint,n,people,centers,adverse_events,transplant_or_improvement_censors,other_exit_censors,administrative_censors,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
KI,Kidney,without_organ_score,listing_year,no2,NO2 per 10-unit increment,death_or_deterioration_delist_cause_specific,691612,560793,282,117243,349988,82632,141749,0.9303295538731626,0.9186204021840965,0.9421879557127281,5.404572790756655e-29,0.6477750764651522,age + sex + race + listing_year + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
