organ,organ_label,model_variant,exposure_window,exposure,exposure_label,endpoint,n,people,centers,adverse_events,transplant_or_improvement_censors,other_exit_censors,administrative_censors,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
LI,Liver,without_organ_score,listing_prior_mean,pm25,PM2.5 listing/prior-year mean per 5 ug/m3,death_or_deterioration_delist_cause_specific,217652,196317,160,41658,146048,19975,9971,1.004168274102322,0.9720500461611881,1.0373477442810881,0.8019739322119367,0.5476987695820185,age + sex + race + listing_year + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
