organ,organ_label,model_variant,exposure_window,exposure,exposure_label,endpoint,n,people,centers,adverse_events,transplant_or_improvement_censors,other_exit_censors,administrative_censors,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
LU,Lung,without_organ_score,listing_prior_mean,o3,Ozone listing/prior-year mean per 10 ppb,death_or_deterioration_delist_cause_specific,46696,43545,83,5638,37727,2413,918,0.9237160136701773,0.8405442927495224,1.0151175628349516,0.09929347268758851,0.556338784317232,age + sex + race + listing_year + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
