organ,organ_label,exposure,exposure_label,endpoint,n,people,centers,adverse_events,transplant_or_improvement_censors,other_exit_censors,administrative_censors,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
KI,Kidney,pm25,PM2.5 per 5 ug/m3,death_or_deterioration_delist_cause_specific,744773,604965,282,133394,413766,95020,102593,0.9394629568568411,0.9219104811824435,0.9573496183427561,8.612231817498653e-11,0.6433280003961626,age + sex + race + listing_year + baseline_organ_score + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
