organ,organ_label,exposure_window,exposure,exposure_label,endpoint,n,people,centers,adverse_events,transplant_or_improvement_censors,other_exit_censors,administrative_censors,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
LI,Liver,listing_year,no2,NO2 per 10-unit increment,death_or_deterioration_delist_cause_specific,217635,196311,160,41647,146044,19973,9971,0.9673582628578672,0.9474939592728352,0.9876390235116292,0.0017191099332556673,0.7495566622930847,age + sex + race + listing_year + baseline_organ_score + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
